Occasion,Household,Week,Loyalty,Price,Feature,Display,Tide,Wisk,Era,Choice,TotalHouseholds,TotalOccasions,OverallAvgPrice,PctFeature,PctDisplay
207,206,47,0.0,7.02,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
207,206,47,0.5,3.88,1,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
207,206,47,0.0,7.02,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
207,206,47,0.5,5.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
208,208,1,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
208,208,1,1.0,3.89,1,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
208,208,1,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
208,208,1,0.0,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
209,208,4,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
209,208,4,1.0,4.36,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
209,208,4,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
209,208,4,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
210,208,8,0.0,4.67,1,1,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
210,208,8,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
210,208,8,0.0,5.38,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
210,208,8,0.0,4.42,0,1,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
211,208,22,0.0,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
211,208,22,1.0,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
211,208,22,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
211,208,22,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
212,208,26,0.0,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
212,208,26,1.0,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
212,208,26,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
212,208,26,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
213,208,27,0.0,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
213,208,27,1.0,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
213,208,27,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
213,208,27,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
214,208,28,0.0,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
214,208,28,1.0,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
214,208,28,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
214,208,28,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
215,208,33,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
215,208,33,1.0,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
215,208,33,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
215,208,33,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
216,208,33,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
216,208,33,1.0,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
216,208,33,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
216,208,33,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
217,208,38,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
217,208,38,1.0,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
217,208,38,0.0,4.67,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
217,208,38,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
218,208,40,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
218,208,40,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
218,208,40,0.0,4.67,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
218,208,40,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
219,208,41,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
219,208,41,1.0,3.81,1,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
219,208,41,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
219,208,41,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
220,208,42,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
220,208,42,1.0,3.81,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
220,208,42,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
220,208,42,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
221,208,50,0.0,7.02,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
221,208,50,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
221,208,50,0.0,7.02,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
221,208,50,0.0,5.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
222,219,2,0.0,5.08,0,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
222,219,2,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
222,219,2,0.26,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
222,219,2,0.74,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
223,219,6,0.0,5.38,0,1,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
223,219,6,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
223,219,6,0.26,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
223,219,6,0.74,4.67,1,1,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
224,219,8,0.0,5.3,1,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
224,219,8,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
224,219,8,0.26,5.38,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
224,219,8,0.74,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
225,219,10,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
225,219,10,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
225,219,10,0.26,5.38,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
225,219,10,0.74,6.55,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
226,219,11,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
226,219,11,0.0,6.55,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
226,219,11,0.26,5.38,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
226,219,11,0.74,6.55,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
227,219,13,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
227,219,13,0.0,6.55,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
227,219,13,0.26,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
227,219,13,0.74,6.55,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
228,219,15,0.0,5.19,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
228,219,15,0.0,4.8,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
228,219,15,0.26,5.06,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
228,219,15,0.74,4.83,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
229,219,33,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
229,219,33,0.0,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
229,219,33,0.26,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
229,219,33,0.74,4.98,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
230,219,39,0.0,5.28,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
230,219,39,0.0,4.22,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
230,219,39,0.26,4.92,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
230,219,39,0.74,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
231,219,40,0.0,5.28,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
231,219,40,0.0,4.22,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
231,219,40,0.26,4.92,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
231,219,40,0.74,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
232,219,44,0.0,6.55,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
232,219,44,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
232,219,44,0.26,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
232,219,44,0.74,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
233,219,48,0.0,7.02,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
233,219,48,0.0,3.88,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
233,219,48,0.26,7.02,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
233,219,48,0.74,5.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
234,223,2,0.0,5.08,0,1,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
234,223,2,0.78,4.67,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
234,223,2,0.11,5.06,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
234,223,2,0.11,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
235,223,9,0.0,5.28,1,1,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
235,223,9,0.78,4.22,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
235,223,9,0.11,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
235,223,9,0.11,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
236,223,15,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
236,223,15,0.78,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
236,223,15,0.11,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
236,223,15,0.11,6.55,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
237,223,27,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
237,223,27,0.78,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
237,223,27,0.11,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
237,223,27,0.11,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
238,223,33,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
238,223,33,0.78,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
238,223,33,0.11,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
238,223,33,0.11,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
239,223,36,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
239,223,36,0.78,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
239,223,36,0.11,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
239,223,36,0.11,3.88,1,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
240,223,39,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
240,223,39,0.78,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
240,223,39,0.11,4.67,1,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
240,223,39,0.11,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
241,223,41,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
241,223,41,0.78,3.81,1,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
241,223,41,0.11,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
241,223,41,0.11,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
242,223,50,0.0,7.02,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
242,223,50,0.78,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
242,223,50,0.11,7.02,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
242,223,50,0.11,5.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
243,232,11,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
243,232,11,0.67,6.55,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
243,232,11,0.33,5.38,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
243,232,11,0.0,6.55,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
244,232,13,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
244,232,13,0.67,6.55,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
244,232,13,0.33,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
244,232,13,0.0,6.55,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
245,232,15,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
245,232,15,0.67,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
245,232,15,0.33,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
245,232,15,0.0,6.55,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
246,232,35,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
246,232,35,0.67,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
246,232,35,0.33,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
246,232,35,0.0,4.67,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
247,232,36,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
247,232,36,0.67,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
247,232,36,0.33,5.45,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
247,232,36,0.0,3.88,1,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
248,232,37,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
248,232,37,0.67,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
248,232,37,0.33,4.67,1,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
248,232,37,0.0,3.88,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
249,232,37,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
249,232,37,0.67,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
249,232,37,0.33,4.67,1,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
249,232,37,0.0,3.88,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
250,232,48,0.0,7.02,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
250,232,48,0.67,3.88,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
250,232,48,0.33,7.02,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
250,232,48,0.0,5.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
251,234,1,0.05,5.08,1,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
251,234,1,0.05,4.33,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
251,234,1,0.46,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
251,234,1,0.41,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
252,234,1,0.05,5.08,0,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
252,234,1,0.05,4.22,1,1,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
252,234,1,0.46,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
252,234,1,0.41,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
253,234,14,0.05,5.36,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
253,234,14,0.05,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
253,234,14,0.46,6.45,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
253,234,14,0.41,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
254,234,29,0.05,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
254,234,29,0.05,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
254,234,29,0.46,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
254,234,29,0.41,4.67,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
255,234,49,0.05,7.02,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
255,234,49,0.05,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
255,234,49,0.46,7.02,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
255,234,49,0.41,5.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
256,234,49,0.05,7.02,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
256,234,49,0.05,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
256,234,49,0.46,7.02,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
256,234,49,0.41,5.45,0,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
257,234,51,0.05,6.95,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
257,234,51,0.05,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
257,234,51,0.46,6.95,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
257,234,51,0.41,5.39,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
258,239,10,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
258,239,10,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
258,239,10,0.0,5.38,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
258,239,10,0.0,6.55,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
259,239,28,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
259,239,28,1.0,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
259,239,28,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
259,239,28,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
260,239,42,0.0,6.55,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
260,239,42,1.0,3.81,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
260,239,42,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
260,239,42,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
261,239,50,0.0,7.02,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
261,239,50,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
261,239,50,0.0,7.02,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
261,239,50,0.0,5.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
262,244,11,0.35,5.28,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
262,244,11,0.0,4.2,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
262,244,11,0.47,5.28,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
262,244,11,0.12,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
263,244,13,0.35,5.28,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
263,244,13,0.0,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
263,244,13,0.47,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
263,244,13,0.12,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
264,244,13,0.35,5.28,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
264,244,13,0.0,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
264,244,13,0.47,5.28,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
264,244,13,0.12,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
265,244,16,0.35,5.38,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
265,244,16,0.0,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
265,244,16,0.47,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
265,244,16,0.12,6.55,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
266,244,19,0.35,5.39,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
266,244,19,0.0,4.83,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
266,244,19,0.47,6.56,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
266,244,19,0.12,6.63,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
267,244,43,0.35,6.56,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
267,244,43,0.0,4.22,0,1,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
267,244,43,0.47,4.75,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
267,244,43,0.12,3.88,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
268,252,23,0.25,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
268,252,23,0.44,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
268,252,23,0.25,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
268,252,23,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
269,252,32,0.25,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
269,252,32,0.44,4.89,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
269,252,32,0.25,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
269,252,32,0.0,4.2,1,1,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
270,252,34,0.25,5.38,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
270,252,34,0.44,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
270,252,34,0.25,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
270,252,34,0.0,6.55,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
271,252,40,0.25,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
271,252,40,0.44,4.52,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
271,252,40,0.25,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
271,252,40,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
272,256,1,1.0,5.08,1,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
272,256,1,0.0,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
272,256,1,0.0,6.56,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
272,256,1,0.0,5.02,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
273,256,10,1.0,4.67,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
273,256,10,0.0,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
273,256,10,0.0,5.38,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
273,256,10,0.0,4.5,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
274,256,26,1.0,6.45,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
274,256,26,0.0,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
274,256,26,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
274,256,26,0.0,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
275,256,36,1.0,6.45,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
275,256,36,0.0,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
275,256,36,0.0,5.45,0,1,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
275,256,36,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
276,264,1,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
276,264,1,1.0,3.89,1,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
